code,section,date,open,high,low,close,vol,value,n_stock,foreign_vol,agency_buy,agency_netbuy,weekday,year,month,day
A003490,KOSPI,2000-11-24,3553,3718,3553,3718,595644,4045000000,55421000,8055575,0,0,6,2000,11,24
A003490,KOSPI,2000-11-27,3807,3851,3743,3851,472852,3362000000,55421000,8058942,0,0,2,2000,11,27
A003490,KOSPI,2000-11-28,3807,3807,3705,3750,286782,2019000000,55421000,8058942,0,0,3,2000,11,28
A003490,KOSPI,2000-11-29,3680,3712,3648,3661,220305,1515000000,55421000,8065861,0,0,4,2000,11,29
A003490,KOSPI,2000-11-30,3617,3712,3604,3680,196685,1343000000,55421000,8067478,0,0,5,2000,11,30
A003490,KOSPI,2000-12-01,3597,3769,3591,3769,232410,1598000000,55421000,8071762,0,0,6,2000,12,1
A003490,KOSPI,2000-12-04,3807,3807,3617,3642,178695,1232000000,55421000,8071830,0,0,2,2000,12,4
A003490,KOSPI,2000-12-05,3648,3794,3648,3794,296100,2070000000,55421000,8071830,0,0,3,2000,12,5
A003490,KOSPI,2000-12-06,3966,4296,3921,4124,1544556,12065000000,55421000,8578438,0,0,4,2000,12,6
A003490,KOSPI,2000-12-07,4346,4530,4315,4505,2813113,23401000000,55421000,9770922,0,0,5,2000,12,7
A003490,KOSPI,2000-12-08,4600,4600,4264,4410,818029,6775000000,55421000,9814797,0,0,6,2000,12,8
A003490,KOSPI,2000-12-11,4645,4829,4619,4822,1375599,12222000000,55421000,10416057,0,0,2,2000,12,11
A003490,KOSPI,2000-12-12,4689,4759,4600,4600,545557,4765000000,55421000,10590175,0,0,3,2000,12,12
A003490,KOSPI,2000-12-13,4441,4537,4359,4537,690935,5735000000,55421000,10587868,0,0,4,2000,12,13
A003490,KOSPI,2000-12-14,4562,4600,4429,4505,416073,3510000000,55421000,10681114,0,0,5,2000,12,14
A003490,KOSPI,2000-12-15,4429,4664,4378,4397,629383,5289000000,55421000,10698404,0,0,6,2000,12,15
A003490,KOSPI,2000-12-18,4397,4556,4397,4441,487499,4067000000,55421000,10701839,0,0,2,2000,12,18
A003490,KOSPI,2000-12-19,4441,4448,4315,4321,406611,3322000000,55421000,10697108,0,0,3,2000,12,19
A003490,KOSPI,2000-12-20,4200,4416,4200,4315,383268,3095000000,55421000,10696906,0,0,4,2000,12,20
A003490,KOSPI,2000-12-21,4264,4441,4264,4441,615115,5028000000,55421000,10539676,0,0,5,2000,12,21
A003490,KOSPI,2000-12-22,4537,4600,4384,4410,459922,3867000000,55421000,10556512,0,0,6,2000,12,22
A003490,KOSPI,2000-12-26,4460,4473,4378,4378,354756,2945000000,55421000,10553868,0,0,3,2000,12,26
A003490,KOSPI,2001-01-02,4433,4699,4433,4583,259129,2066000000,55421000,10553868,0,0,3,2001,1,2
A003490,KOSPI,2001-01-03,4501,4978,4480,4876,467363,3793000000,55421000,10602170,0,0,4,2001,1,3
A003490,KOSPI,2001-01-04,5115,5251,4917,4965,1023999,9071000000,55421000,10608543,0,0,5,2001,1,4
A003490,KOSPI,2001-01-05,4896,5660,4842,5592,1738597,16039000000,55421000,10678008,0,0,6,2001,1,5
A003490,KOSPI,2001-01-08,5456,5687,5394,5592,1678594,16245000000,55421000,10306539,0,0,2,2001,1,8
A003490,KOSPI,2001-01-09,5660,5681,5346,5551,863444,8289000000,55421000,10265536,0,0,3,2001,1,9
A003490,KOSPI,2001-01-10,5387,5606,4978,4978,763262,7188000000,55421000,10274000,0,0,4,2001,1,10
A003490,KOSPI,2001-01-11,4978,5176,4896,5046,1169814,10215000000,55421000,9822294,0,0,5,2001,1,11
A003490,KOSPI,2001-01-12,5012,5353,4978,5080,1502407,13436000000,55421000,9833026,0,0,6,2001,1,12
A003490,KOSPI,2001-01-15,5121,5408,5012,5285,1423573,12984000000,55421000,9868087,0,0,2,2001,1,15
A003490,KOSPI,2001-01-16,5285,5312,5156,5156,711130,6509000000,55421000,9800525,0,0,3,2001,1,16
A003490,KOSPI,2001-01-17,5080,5319,4890,4951,686709,6134000000,55421000,9672833,0,0,4,2001,1,17
A003490,KOSPI,2001-01-18,5115,5626,5040,5428,1542072,14371000000,55421000,10019298,0,0,5,2001,1,18
A003490,KOSPI,2001-01-19,5524,5783,5490,5647,1993913,19598000000,55421000,10052516,0,0,6,2001,1,19
A003490,KOSPI,2001-01-22,5592,5756,5592,5742,901754,8911000000,55421000,10036421,0,0,2,2001,1,22
A003490,KOSPI,2001-01-26,5660,5728,5251,5251,565281,5419000000,55421000,10036160,0,0,6,2001,1,26
A003490,KOSPI,2001-01-29,5285,5524,5183,5524,483054,4517000000,55421000,9998733,0,0,2,2001,1,29
A003490,KOSPI,2001-01-30,5435,5585,5340,5387,392999,3746000000,55421000,9969216,0,0,3,2001,1,30
A003490,KOSPI,2001-01-31,5346,5592,5292,5592,331279,3129000000,55421000,10014867,0,0,4,2001,1,31
A003490,KOSPI,2001-02-01,5524,5797,5490,5722,1416468,14080000000,55421000,10229937,0,0,5,2001,2,1
A003490,KOSPI,2001-02-02,5763,5844,5353,5456,1074784,10546000000,55421000,10278660,0,0,6,2001,2,2
A003490,KOSPI,2001-02-05,5115,5312,4924,4930,1219320,10764000000,55421000,9836988,0,0,2,2001,2,5
A003490,KOSPI,2001-02-06,4910,5026,4828,4930,887679,7630000000,55421000,9433601,0,0,3,2001,2,6
A003490,KOSPI,2001-02-07,4930,4930,4753,4815,1094339,9202000000,55421000,8740619,0,0,4,2001,2,7
A003490,KOSPI,2001-02-08,4780,4992,4780,4958,543251,4645000000,55421000,8726763,0,0,5,2001,2,8
A003490,KOSPI,2001-02-09,4910,5060,4842,5046,622068,5387000000,55421000,8752010,0,0,6,2001,2,9
A003490,KOSPI,2001-02-12,4917,5108,4910,5046,375406,3289000000,55421000,8759830,0,0,2,2001,2,12
A003490,KOSPI,2001-02-13,5135,5203,5060,5156,420938,3763000000,55421000,8738979,0,0,3,2001,2,13
A003490,KOSPI,2001-02-14,5156,5285,5080,5285,395221,3595000000,55421000,8753432,0,0,4,2001,2,14
A003490,KOSPI,2001-02-15,5285,5394,5190,5251,393588,3631000000,55421000,8753432,0,0,5,2001,2,15
A003490,KOSPI,2001-02-16,5251,5292,5149,5169,235062,2132000000,55421000,8753432,0,0,6,2001,2,16
A003490,KOSPI,2001-02-19,5108,5115,5012,5080,284441,2506000000,55421000,8749703,0,0,2,2001,2,19
A003490,KOSPI,2001-02-20,5087,5387,5080,5360,428060,3907000000,55421000,8772600,0,0,3,2001,2,20
A003490,KOSPI,2001-02-21,5319,5408,5224,5360,263750,2446000000,55421000,8787584,0,0,4,2001,2,21
A003490,KOSPI,2001-02-22,5306,5306,5156,5285,258565,2359000000,55421000,8789453,0,0,5,2001,2,22
A003490,KOSPI,2001-02-23,5183,5408,5183,5319,239380,2209000000,55421000,8789209,0,0,6,2001,2,23
A003490,KOSPI,2001-02-26,5381,5381,5217,5319,298079,2749000000,55421000,8791936,0,0,2,2001,2,26
A003490,KOSPI,2001-02-27,5353,5408,5258,5319,498627,4645000000,55421000,8809835,0,0,3,2001,2,27
A003490,KOSPI,2001-02-28,5224,5312,5183,5285,251090,2294000000,55421000,8781399,0,0,4,2001,2,28
A003490,KOSPI,2001-03-02,5183,5190,5012,5012,306193,2702000000,55421000,8723922,0,0,6,2001,3,2
A003490,KOSPI,2001-03-05,4576,4944,4576,4910,265206,2234000000,55421000,8723433,0,0,2,2001,3,5
A003490,KOSPI,2001-03-06,4842,4978,4808,4862,422277,3594000000,55421000,8604362,0,0,3,2001,3,6
A003490,KOSPI,2001-03-07,4910,4910,4794,4794,287985,2424000000,55421000,8601331,0,0,4,2001,3,7
A003490,KOSPI,2001-03-08,4794,4910,4760,4910,551879,4625000000,55421000,8423235,0,0,5,2001,3,8
A003490,KOSPI,2001-03-09,4828,4849,4739,4774,521861,4345000000,55421000,8170088,0,0,6,2001,3,9
A003490,KOSPI,2001-03-12,4644,4726,4535,4555,382906,3074000000,55421000,8083383,0,0,2,2001,3,12
A003490,KOSPI,2001-03-13,4337,4433,4262,4310,708705,5319000000,55421000,7911371,0,0,3,2001,3,13
A003490,KOSPI,2001-03-14,4364,4426,4208,4262,1289341,9658000000,55421000,7474725,0,0,4,2001,3,14
A003490,KOSPI,2001-03-15,4092,4296,4057,4296,603759,4381000000,55421000,7475693,0,0,5,2001,3,15
A003490,KOSPI,2001-03-16,4303,4330,4194,4228,460612,3407000000,55421000,7475120,0,0,6,2001,3,16
A003490,KOSPI,2001-03-19,4057,4201,4044,4139,646101,4668000000,55421000,7228896,0,0,2,2001,3,19
A003490,KOSPI,2001-03-20,4228,4235,4057,4057,789046,5653000000,55421000,6978344,0,0,3,2001,3,20
A003490,KOSPI,2001-03-21,4023,4057,3955,4010,797110,5569000000,55421000,6983345,0,0,4,2001,3,21
A003490,KOSPI,2001-03-22,3976,4092,3976,3989,565853,3975000000,55421000,6906152,0,0,5,2001,3,22
A003490,KOSPI,2001-03-23,3955,4037,3955,3989,631117,4390000000,55421000,6838809,0,0,6,2001,3,23
A003490,KOSPI,2001-03-26,4092,4153,4023,4092,1430871,10198000000,55421000,6238265,0,0,2,2001,3,26
A003490,KOSPI,2001-03-27,4119,4126,4051,4071,476673,3391000000,55421000,6184904,0,0,3,2001,3,27
A003490,KOSPI,2001-03-28,4153,4153,4017,4023,469560,3327000000,55421000,6194407,0,0,4,2001,3,28
A003490,KOSPI,2001-03-29,4085,4167,4017,4057,772000,5531000000,55421000,6103285,0,0,5,2001,3,29
A003490,KOSPI,2001-03-30,4057,4105,3976,3989,527871,3695000000,55421000,6055090,0,0,6,2001,3,30
A003490,KOSPI,2001-04-02,4037,4057,3969,3996,625612,4366000000,55421000,6165686,0,0,2,2001,4,2
A003490,KOSPI,2001-04-03,3969,3996,3860,3873,583531,3967000000,55421000,6164281,0,0,3,2001,4,3
A003490,KOSPI,2001-04-04,3819,3914,3757,3839,433658,2896000000,55421000,6163056,0,0,4,2001,4,4
A003490,KOSPI,2001-04-06,4023,4153,3962,4010,1327348,9378000000,55421000,6454678,0,0,6,2001,4,6
A003490,KOSPI,2001-04-09,4010,4023,3969,3989,311825,2170000000,55421000,6543024,0,0,2,2001,4,9
A003490,KOSPI,2001-04-10,4030,4078,3989,3989,265417,1860000000,55421000,6573194,0,0,3,2001,4,10
A003490,KOSPI,2001-04-11,4064,4126,4017,4126,542813,3855000000,55421000,6517720,0,0,4,2001,4,11
A003490,KOSPI,2001-04-12,4146,4201,4105,4119,394346,2846000000,55421000,6507804,0,0,5,2001,4,12
A003490,KOSPI,2001-04-13,4160,4194,4112,4139,343241,2476000000,55421000,6505295,0,0,6,2001,4,13
A003490,KOSPI,2001-04-16,4126,4153,4092,4132,283886,2040000000,60010000,7355573,0,0,2,2001,4,16
A003490,KOSPI,2001-04-17,4132,4228,4098,4228,401274,2912000000,60010000,7357520,0,0,3,2001,4,17
A003490,KOSPI,2001-04-18,4248,4426,4214,4426,948431,7134000000,60010000,7380442,0,0,4,2001,4,18
A003490,KOSPI,2001-04-19,4569,4821,4487,4528,1566981,12581000000,60010000,7353976,0,0,5,2001,4,19
A003490,KOSPI,2001-04-20,4617,4692,4412,4487,877586,6916000000,60010000,7190720,0,0,6,2001,4,20
A003490,KOSPI,2001-04-23,4433,4535,4412,4480,514293,4005000000,60010000,7214408,0,0,2,2001,4,23
A003490,KOSPI,2001-04-24,4405,4426,4344,4371,549556,4188000000,60010000,7276558,0,0,3,2001,4,24
A003490,KOSPI,2001-04-25,4337,4446,4262,4364,499696,3809000000,60010000,7251633,0,0,4,2001,4,25
A003490,KOSPI,2001-04-26,4433,4433,4337,4371,284088,2166000000,60010000,7245378,0,0,5,2001,4,26
A003490,KOSPI,2001-04-27,4303,4358,4235,4235,436419,3261000000,60010000,7257702,0,0,6,2001,4,27
A003490,KOSPI,2001-04-30,4289,4433,4276,4433,616613,4673000000,60010000,7259049,0,0,2,2001,4,30
A003490,KOSPI,2001-05-02,4467,4569,4398,4467,824915,6410000000,60010000,7192269,0,0,4,2001,5,2
A003490,KOSPI,2001-05-03,4501,4692,4467,4692,1507416,12051000000,60010000,7146728,0,0,5,2001,5,3
A003490,KOSPI,2001-05-04,4576,4753,4576,4692,604668,4909000000,60010000,7116739,0,0,6,2001,5,4
A003490,KOSPI,2001-05-07,4719,4753,4589,4692,630065,5133000000,60010000,7119432,0,0,2,2001,5,7
A003490,KOSPI,2001-05-08,4671,4808,4624,4712,1366171,11294000000,60010000,7111301,0,0,3,2001,5,8
A003490,KOSPI,2001-05-09,4739,4739,4480,4501,860683,6848000000,60010000,7107428,0,0,4,2001,5,9
A003490,KOSPI,2001-05-10,4501,4719,4439,4630,811783,6512000000,60010000,7253471,0,0,5,2001,5,10
A003490,KOSPI,2001-05-11,4630,4746,4617,4712,498703,4077000000,60010000,7344469,0,0,6,2001,5,11
A003490,KOSPI,2001-05-14,4712,4767,4603,4705,402091,3280000000,60010000,7344452,0,0,2,2001,5,14
A003490,KOSPI,2001-05-15,4644,4671,4562,4624,500648,4024000000,60010000,7357534,0,0,3,2001,5,15
A003490,KOSPI,2001-05-16,4576,4999,4569,4835,3027888,25525000000,60010000,7960594,0,0,4,2001,5,16
A003490,KOSPI,2001-05-17,4978,5285,4917,5203,3156851,28111000000,60010000,8904799,0,0,5,2001,5,17
A003490,KOSPI,2001-05-18,5183,5319,5087,5319,1633567,14844000000,60010000,9336665,0,0,6,2001,5,18
A003490,KOSPI,2001-05-21,5340,5387,5183,5312,1568025,14449000000,60010000,9420591,0,0,2,2001,5,21
A003490,KOSPI,2001-05-22,5394,5401,5183,5224,1207687,11061000000,60010000,9420591,0,0,3,2001,5,22
A003490,KOSPI,2001-05-23,5183,5285,5046,5128,863065,7756000000,60010000,9461503,0,0,4,2001,5,23
A003490,KOSPI,2001-05-24,5196,5244,5115,5190,772463,6960000000,60010000,9459819,0,0,5,2001,5,24
A003490,KOSPI,2001-05-25,5258,5524,5258,5299,1482987,13928000000,60010000,9540715,0,0,6,2001,5,25
A003490,KOSPI,2001-05-28,5251,5367,5183,5251,571611,5248000000,60010000,9632824,0,0,2,2001,5,28
A003490,KOSPI,2001-05-29,5258,5306,5231,5258,748110,6845000000,60010000,9654526,0,0,3,2001,5,29
A003490,KOSPI,2001-05-30,5217,5353,5183,5353,682029,6241000000,60010000,9627122,0,0,4,2001,5,30
A003490,KOSPI,2001-05-31,5224,5258,5183,5183,704858,6398000000,60010000,9730860,0,0,5,2001,5,31
A003490,KOSPI,2001-06-01,5190,5224,4924,4985,594592,5241000000,60010000,9645259,0,0,6,2001,6,1
A003490,KOSPI,2001-06-04,4978,5033,4951,5019,328619,2863000000,60010000,9646151,0,0,2,2001,6,4
A003490,KOSPI,2001-06-05,4978,5040,4739,4774,546879,4626000000,60010000,9634635,0,0,3,2001,6,5
A003490,KOSPI,2001-06-07,4569,4753,4555,4705,1861575,14977000000,60010000,8843659,0,0,5,2001,6,7
A003490,KOSPI,2001-06-08,4774,4828,4644,4815,1107943,9175000000,60010000,8873206,0,0,6,2001,6,8
A003490,KOSPI,2001-06-11,4739,4787,4705,4774,723100,6003000000,60010000,8756612,0,0,2,2001,6,11
A003490,KOSPI,2001-06-12,4739,4951,4739,4951,632599,5347000000,60010000,8773507,0,0,3,2001,6,12
A003490,KOSPI,2001-06-13,4849,4978,4849,4978,380684,3262000000,60010000,8777606,0,0,4,2001,6,13
A003490,KOSPI,2001-06-14,5012,5046,4930,4930,516431,4475000000,60010000,8785182,0,0,5,2001,6,14
A003490,KOSPI,2001-06-15,4876,4876,4787,4862,579945,4878000000,60010000,8569860,0,0,6,2001,6,15
A003490,KOSPI,2001-06-18,4842,4890,4760,4760,577074,4838000000,60010000,8441907,0,0,2,2001,6,18
A003490,KOSPI,2001-06-19,4739,4835,4576,4637,778052,6394000000,60010000,8324410,0,0,3,2001,6,19
A003490,KOSPI,2001-06-20,4753,4753,4624,4664,547704,4451000000,60010000,8330319,0,0,4,2001,6,20
A003490,KOSPI,2001-06-21,4664,4787,4651,4705,389405,3189000000,60010000,8343056,0,0,5,2001,6,21
A003490,KOSPI,2001-06-22,4692,4774,4678,4712,303887,2498000000,60010000,8347248,0,0,6,2001,6,22
A003490,KOSPI,2001-06-25,4712,4794,4692,4719,311446,2572000000,60010000,8372501,0,0,2,2001,6,25
A003490,KOSPI,2001-06-26,4739,4767,4562,4569,440788,3558000000,60010000,8376719,0,0,3,2001,6,26
A003490,KOSPI,2001-06-27,4569,4617,4467,4501,440350,3467000000,60010000,8390129,0,0,4,2001,6,27
A003490,KOSPI,2001-06-28,4562,4739,4535,4603,837912,6810000000,60010000,8489974,0,0,5,2001,6,28
A003490,KOSPI,2001-06-29,4753,4767,4644,4671,261132,2127000000,60010000,8493913,0,0,6,2001,6,29
A003490,KOSPI,2001-07-02,4671,4705,4610,4692,218756,1776000000,60010000,8500997,0,0,2,2001,7,2
A003490,KOSPI,2001-07-03,4712,4726,4637,4637,239246,1945000000,60010000,8476248,0,0,3,2001,7,3
A003490,KOSPI,2001-07-04,4658,4821,4624,4774,480226,3930000000,60010000,8491367,0,0,4,2001,7,4
A003490,KOSPI,2001-07-05,4774,4903,4739,4739,624408,5251000000,60010000,8488538,0,0,5,2001,7,5
A003490,KOSPI,2001-07-06,4705,4801,4671,4739,461757,3813000000,60010000,8542077,0,0,6,2001,7,6
A003490,KOSPI,2001-07-09,4671,4685,4473,4603,431233,3439000000,60010000,8464884,0,0,2,2001,7,9
A003490,KOSPI,2001-07-10,4569,4637,4528,4555,238328,1896000000,60010000,8469952,0,0,3,2001,7,10
A003490,KOSPI,2001-07-11,4508,4508,4262,4296,714648,5434000000,60010000,8470440,0,0,4,2001,7,11
A003490,KOSPI,2001-07-12,4419,4426,4310,4330,746510,5648000000,60010000,8466475,0,0,5,2001,7,12
A003490,KOSPI,2001-07-13,4398,4433,4221,4221,522433,3927000000,60010000,8471635,0,0,6,2001,7,13
A003490,KOSPI,2001-07-16,4167,4296,4167,4296,308492,2287000000,60010000,8473639,0,0,2,2001,7,16
A003490,KOSPI,2001-07-18,4228,4310,4167,4228,297717,2199000000,60010000,8474537,0,0,4,2001,7,18
A003490,KOSPI,2001-07-19,4126,4283,4126,4228,322491,2368000000,60010000,8486364,0,0,5,2001,7,19
A003490,KOSPI,2001-07-20,4296,4405,4276,4330,487356,3676000000,60010000,8486364,0,0,6,2001,7,20
A003490,KOSPI,2001-07-23,4235,4364,4228,4242,229026,1705000000,60010000,8488292,0,0,2,2001,7,23
A003490,KOSPI,2001-07-24,4180,4310,4098,4310,287144,2097000000,60010000,8505675,0,0,3,2001,7,24
A003490,KOSPI,2001-07-25,4173,4358,4173,4269,324216,2421000000,60010000,8494715,0,0,4,2001,7,25
A003490,KOSPI,2001-07-26,4364,4364,4276,4296,202931,1524000000,60010000,8492290,0,0,5,2001,7,26
A003490,KOSPI,2001-07-27,4364,4596,4337,4514,595139,4657000000,60010000,8595065,0,0,6,2001,7,27
A003490,KOSPI,2001-07-30,4514,4514,4412,4412,181574,1410000000,60010000,8642155,0,0,2,2001,7,30
A003490,KOSPI,2001-07-31,4412,4460,4351,4433,171330,1317000000,60010000,8653763,0,0,3,2001,7,31
A003490,KOSPI,2001-08-01,4439,4549,4419,4467,704277,5503000000,60010000,8500111,0,0,4,2001,8,1
A003490,KOSPI,2001-08-02,4439,4528,4398,4494,531180,4126000000,60010000,8482416,0,0,5,2001,8,2
A003490,KOSPI,2001-08-03,4508,4692,4467,4644,1032072,8315000000,60010000,8650349,0,0,6,2001,8,3
A003490,KOSPI,2001-08-06,4637,4876,4583,4815,993332,8225000000,60010000,8907719,0,0,2,2001,8,6
A003490,KOSPI,2001-08-07,4808,4808,4658,4739,501582,4141000000,60010000,8928856,0,0,3,2001,8,7
A003490,KOSPI,2001-08-08,4699,4699,4624,4671,268405,2176000000,60010000,8928856,0,0,4,2001,8,8
A003490,KOSPI,2001-08-09,4603,4637,4569,4576,223698,1788000000,60010000,8928856,0,0,5,2001,8,9
A003490,KOSPI,2001-08-10,4583,4794,4583,4774,414229,3400000000,60010000,8938343,0,0,6,2001,8,10
A003490,KOSPI,2001-08-13,4842,4944,4808,4862,950115,8070000000,60010000,8803210,0,0,2,2001,8,13
A003490,KOSPI,2001-08-14,4910,5060,4890,5012,1270333,11045000000,60010000,9217010,0,0,3,2001,8,14
A003490,KOSPI,2001-08-16,5019,5162,4978,5019,1601722,14185000000,60010000,9469313,0,0,5,2001,8,16
A003490,KOSPI,2001-08-17,4910,4944,4651,4787,1857425,15483000000,60010000,9472764,0,0,6,2001,8,17
A003490,KOSPI,2001-08-20,4637,4733,4596,4705,717965,5822000000,60010000,9501102,0,0,2,2001,8,20
A003490,KOSPI,2001-08-21,4774,4774,4644,4733,444349,3648000000,60010000,9497339,0,0,3,2001,8,21
A003490,KOSPI,2001-08-22,4644,4780,4644,4774,416957,3442000000,60010000,9497339,0,0,4,2001,8,22
A003490,KOSPI,2001-08-23,4787,4835,4719,4726,211559,1755000000,60010000,9499099,0,0,5,2001,8,23
A003490,KOSPI,2001-08-24,4705,4774,4658,4753,243227,2002000000,60010000,9499099,0,0,6,2001,8,24
A003490,KOSPI,2001-08-27,4808,4876,4753,4780,423640,3546000000,60010000,9515093,0,0,2,2001,8,27
